date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2024-04-14,4,North,148,Household,13,45.275999999999996,0,,3.43,558,Small,1
2022-12-30,1,South,110,Household,14,119.98,0,,8.57,594,Medium,0
2022-10-07,3,South,134,Beverages,22,79.86,0,,3.63,352,Medium,0
2024-08-12,10,North,134,Personal Care,18,77.94,0,,4.33,997,Large,0
2022-08-31,10,East,147,Household,18,104.22,0,,5.79,524,Medium,0
2023-05-30,6,South,101,Household,16,40.96000000000001,1,FlashSale,2.5600000000000005,633,Medium,0
2023-08-27,1,North,101,Snacks,12,49.32000000000001,0,,4.11,602,Large,1
2022-07-10,2,East,108,Beverages,20,75.072,0,,3.68,173,Small,1
2022-01-24,1,South,123,Snacks,17,99.11,0,,5.83,560,Small,0
2022-03-11,5,East,118,Household,11,28.6,0,,2.6,253,Medium,0
2022-01-30,3,East,119,Snacks,15,151.32,0,,9.7,909,Medium,1
2023-03-14,7,East,121,Dairy,17,147.73,0,,8.69,283,Small,0
2022-09-30,1,South,121,Dairy,12,62.88,1,FlashSale,5.24,953,Small,0
2022-06-24,9,East,107,Dairy,14,42.0,0,,3.0,508,Large,0
2024-10-02,3,South,143,Household,21,166.11,0,,7.91,149,Small,0
2024-08-10,2,South,132,Beverages,14,68.112,0,,4.73,635,Small,1
2023-09-18,1,South,122,Snacks,12,68.544,1,Discount,5.712,201,Small,0
2022-04-03,2,East,132,Beverages,20,49.28640000000001,1,Discount,2.4160000000000004,787,Medium,1
2022-06-16,8,North,131,Dairy,19,89.52799999999999,1,Discount,4.712,176,Large,0
2022-08-14,2,East,132,Personal Care,12,96.72,0,,8.06,461,Medium,1
2024-12-07,4,East,121,Beverages,18,152.64000000000001,0,,8.48,928,Large,1
2022-11-21,10,North,106,Beverages,20,121.4,0,,6.07,794,Small,0
2024-11-04,6,North,141,Household,11,27.896,1,BuyOneGetOne,2.536,560,Small,0
2023-04-18,5,East,138,Personal Care,11,89.54,0,,8.14,259,Large,0
2024-12-24,9,North,112,Household,21,91.98,0,,4.38,544,Medium,0
2023-05-18,2,North,140,Dairy,18,42.839999999999996,0,,2.38,925,Large,0
2022-08-19,1,South,128,Beverages,19,130.91,0,,6.89,938,Medium,0
2024-07-06,5,South,136,Beverages,15,53.664,0,,3.44,344,Medium,1
2022-02-19,8,North,144,Snacks,15,58.5,0,,3.75,636,Medium,1
2022-09-12,7,North,102,Household,20,61.6,0,,3.08,988,Small,0
2024-04-02,9,East,126,Household,9,76.32000000000001,0,,8.48,496,Small,0
2023-04-29,3,South,110,Dairy,10,37.8,0,,3.5,191,Medium,1
2023-08-07,9,South,120,Household,17,104.312,1,BuyOneGetOne,6.136,554,Large,0
2023-08-03,6,East,102,Dairy,15,98.85,0,,6.59,306,Large,0
2023-06-18,1,East,129,Personal Care,13,79.068,0,,5.99,482,Medium,1
2024-01-15,5,North,144,Beverages,18,104.22,0,,5.79,338,Large,0
2022-05-12,4,East,121,Snacks,18,122.58,0,,6.81,900,Medium,0
2022-06-02,7,East,138,Snacks,10,47.84,1,Discount,4.784000000000001,736,Large,0
2024-02-14,8,East,148,Beverages,23,222.64,0,,9.68,308,Small,0
2024-08-11,3,East,117,Snacks,14,55.44,0,,3.85,796,Small,1
2022-07-27,5,East,135,Household,17,152.49,0,,8.97,248,Large,0
2022-01-20,2,North,119,Household,18,124.70400000000001,1,BuyOneGetOne,6.928000000000001,184,Medium,0
2022-06-25,7,East,127,Dairy,13,80.916,0,,6.13,770,Large,1
2024-06-27,6,South,117,Personal Care,17,56.27,0,,3.31,746,Large,0
2022-01-15,6,South,133,Dairy,10,57.995999999999995,0,,5.37,116,Medium,1
2022-02-02,6,East,136,Dairy,15,130.35,0,,8.69,477,Medium,0
2024-10-10,3,North,138,Snacks,19,138.7,0,,7.3,112,Small,0
2024-04-03,9,East,116,Dairy,16,140.64,0,,8.79,306,Small,0
2023-11-07,1,North,103,Beverages,17,65.62,0,,3.86,467,Small,0
2022-10-12,6,East,141,Dairy,17,103.02,0,,6.06,145,Medium,0
2024-12-16,10,North,113,Dairy,16,82.72,0,,5.17,733,Medium,0
2024-03-12,2,South,121,Beverages,28,234.64000000000001,0,,8.38,645,Large,0
2022-04-23,10,North,145,Personal Care,12,52.224000000000004,1,FlashSale,4.352,778,Large,1
2023-07-29,6,East,127,Personal Care,16,59.64,0,,3.55,826,Large,1
2023-09-26,10,East,105,Snacks,16,82.08,0,,5.13,661,Small,0
2022-05-26,7,North,145,Personal Care,13,111.67,0,,8.59,615,Small,0
2023-05-01,2,South,118,Household,12,72.72,0,,6.06,143,Large,0
2022-05-30,8,South,118,Household,9,69.75,0,,7.75,997,Large,0
2024-06-04,8,North,146,Snacks,18,133.74,0,,7.43,251,Medium,0
2024-11-01,7,East,131,Household,14,66.08000000000001,1,Discount,4.720000000000001,397,Large,0
2022-10-23,4,East,111,Snacks,21,71.27999999999999,0,,3.3,751,Small,1
2024-07-20,10,East,124,Snacks,30,251.40000000000003,0,,8.38,674,Large,1
2022-04-03,2,South,128,Personal Care,21,142.992,0,,6.62,827,Large,1
2023-08-14,3,East,110,Household,16,101.92,0,,6.37,981,Large,0
2022-08-17,5,East,106,Beverages,14,93.40800000000002,1,BuyOneGetOne,6.672000000000001,216,Large,0
2022-05-09,6,East,144,Household,12,45.36,0,,3.78,440,Large,0
2022-05-19,5,East,131,Snacks,13,31.200000000000003,1,Discount,2.4000000000000004,617,Large,0
2022-07-09,3,East,135,Snacks,15,34.476,0,,2.21,456,Medium,1
2023-03-13,1,North,149,Dairy,17,65.00800000000001,1,BuyOneGetOne,3.8240000000000003,898,Large,0
2023-06-29,10,South,122,Dairy,15,134.4,0,,8.96,456,Small,0
2022-01-15,1,South,147,Personal Care,20,60.996,0,,2.99,503,Small,1
2022-01-04,8,East,112,Household,14,35.98,0,,2.57,472,Small,0
2023-05-10,2,East,127,Beverages,15,96.3,0,,6.42,475,Small,0
2022-08-26,3,South,122,Snacks,24,181.44,0,,7.56,335,Large,0
2023-02-11,1,North,138,Personal Care,21,148.176,0,,6.86,365,Small,1
2022-08-12,8,East,148,Beverages,14,39.620000000000005,0,,2.83,286,Small,0
2024-12-04,10,South,131,Dairy,9,62.01,0,,6.89,636,Small,0
2023-08-15,8,East,121,Household,24,120.72,0,,5.03,314,Small,0
2023-08-24,3,East,130,Beverages,17,76.16000000000001,0,,4.48,228,Medium,0
2023-08-22,3,South,143,Household,9,36.54,0,,4.06,542,Medium,0
2022-11-25,8,South,140,Household,13,129.09,0,,9.93,417,Small,0
2022-12-15,1,South,147,Personal Care,11,39.248,1,BuyOneGetOne,3.568,693,Medium,0
2024-03-03,9,North,135,Snacks,15,122.1792,1,Discount,7.832,122,Large,1
2022-07-04,3,South,101,Beverages,14,61.82399999999999,1,FlashSale,4.4159999999999995,204,Medium,0
2022-08-17,5,North,106,Snacks,9,19.26,0,,2.14,955,Small,0
2023-04-26,2,North,133,Dairy,19,30.551999999999996,1,Discount,1.6079999999999999,662,Medium,0
2024-04-29,8,East,112,Beverages,10,54.6,0,,5.46,191,Small,0
2024-06-05,8,North,110,Dairy,20,71.0,0,,3.55,601,Medium,0
2022-01-23,9,North,104,Snacks,19,45.12,0,,2.35,901,Medium,1
2024-05-22,3,North,112,Beverages,16,120.64,0,,7.54,164,Medium,0
2023-05-05,4,South,144,Household,17,108.256,1,FlashSale,6.368,337,Medium,0
2024-11-13,3,East,125,Dairy,10,45.76,1,BuyOneGetOne,4.576,562,Large,0
2023-10-25,10,North,130,Beverages,20,145.76,1,Discount,7.288,819,Small,0
2024-06-10,9,South,106,Personal Care,18,167.94,0,,9.33,747,Small,0
2022-01-24,1,North,129,Beverages,14,103.60000000000001,1,Discount,7.4,289,Small,0
2023-05-06,8,East,144,Beverages,22,124.94400000000002,1,Discount,5.48,199,Small,1
2022-10-05,10,South,125,Snacks,16,115.52,0,,7.22,211,Small,0
2022-11-11,2,South,104,Dairy,14,59.92,1,BuyOneGetOne,4.28,103,Medium,0
2024-03-17,10,South,111,Dairy,18,69.84,0,,3.88,175,Large,1
2024-02-21,2,East,125,Dairy,13,113.75,0,,8.75,633,Large,0
2023-01-26,4,South,131,Dairy,13,86.84,0,,6.68,961,Medium,0
2022-07-29,10,South,136,Household,9,64.25999999999999,0,,7.14,461,Large,0
2022-12-26,7,North,131,Personal Care,16,103.2,0,,6.45,924,Small,0
2024-05-21,4,North,119,Dairy,17,67.66,0,,3.98,814,Large,0
2022-10-15,9,South,118,Dairy,24,65.664,1,BuyOneGetOne,2.736,924,Medium,1
2022-07-04,2,North,126,Dairy,13,67.08,0,,5.16,774,Small,0
2022-09-01,5,East,125,Personal Care,11,92.72999999999999,0,,8.43,113,Medium,0
2023-10-13,6,North,115,Personal Care,17,133.28,0,,7.84,635,Large,0
2022-09-27,2,South,124,Personal Care,9,20.88,1,FlashSale,2.32,150,Large,0
2024-06-14,3,North,148,Personal Care,9,32.040000000000006,1,Discount,3.5600000000000005,493,Large,0
2022-07-27,8,South,117,Snacks,19,42.94,0,,2.26,101,Medium,0
2023-01-11,2,South,138,Beverages,12,99.35999999999999,0,,8.28,138,Medium,0
2023-07-16,3,South,104,Dairy,12,72.48,1,BuyOneGetOne,6.04,663,Large,1
2023-09-10,9,East,117,Household,15,57.72,0,,3.7,361,Medium,1
2024-12-13,3,East,135,Snacks,20,85.60000000000001,1,BuyOneGetOne,4.28,204,Large,0
2023-12-14,5,North,127,Dairy,17,162.35000000000002,0,,9.55,643,Medium,0
2022-05-16,4,South,115,Personal Care,12,107.76,0,,8.98,426,Small,0
2023-03-25,1,North,122,Household,14,35.135999999999996,0,,2.44,295,Medium,1
2024-02-08,8,South,104,Snacks,20,181.8,0,,9.09,947,Medium,0
2022-08-09,10,South,124,Personal Care,14,115.08000000000001,0,,8.22,976,Small,0
2022-10-14,8,East,115,Personal Care,18,129.42000000000002,0,,7.19,334,Small,0
2023-02-10,1,North,108,Snacks,9,67.248,1,FlashSale,7.472,407,Small,0
2024-10-17,10,South,117,Household,19,145.616,1,Discount,7.664000000000001,164,Small,0
2024-08-03,3,North,145,Snacks,14,56.21759999999999,1,FlashSale,3.904,160,Large,1
2023-01-02,4,South,103,Beverages,17,96.9,0,,5.7,752,Small,0
2023-02-22,10,East,128,Dairy,13,75.27,0,,5.79,896,Small,0
2024-04-12,6,North,130,Household,17,54.91,0,,3.23,432,Small,0
2023-11-12,1,South,107,Household,26,210.408,0,,7.97,852,Small,1
2022-09-07,2,North,105,Beverages,10,47.12,1,FlashSale,4.712,999,Small,0
2024-11-05,6,East,149,Personal Care,14,33.6,0,,2.4,953,Large,0
2024-12-21,2,South,141,Personal Care,21,68.03999999999999,0,,3.15,615,Medium,1
2022-10-14,3,South,114,Personal Care,13,48.23,0,,3.71,522,Small,0
2024-04-11,1,East,103,Snacks,15,118.8,0,,7.92,472,Medium,0
2022-11-23,4,South,131,Personal Care,21,68.712,1,Discount,3.2720000000000002,630,Medium,0
2022-02-06,10,East,120,Personal Care,8,47.4432,1,Discount,5.648,295,Small,1
2024-08-26,2,East,132,Personal Care,13,65.39,0,,5.03,199,Large,0
2024-01-03,3,North,122,Dairy,15,58.35,0,,3.89,202,Large,0
2022-01-12,2,South,145,Snacks,11,23.540000000000003,0,,2.14,669,Small,0
2023-04-27,8,East,143,Personal Care,14,76.72,0,,5.48,177,Large,0
2024-07-17,9,North,115,Household,20,68.2,0,,3.41,408,Small,0
2022-03-27,3,South,147,Household,16,97.97760000000001,1,FlashSale,5.832000000000001,349,Medium,1
2024-01-08,2,South,147,Dairy,11,21.208000000000002,1,FlashSale,1.9280000000000002,567,Small,0
2023-07-23,3,South,130,Beverages,21,125.27999999999999,0,,5.8,369,Medium,1
2023-02-23,7,East,115,Dairy,14,84.28,0,,6.02,775,Medium,0
2022-12-25,6,North,118,Dairy,9,43.583999999999996,0,,4.54,221,Medium,1
2022-10-11,5,East,143,Beverages,13,100.23,0,,7.71,823,Small,0
2024-11-09,4,South,134,Personal Care,18,126.35999999999999,0,,7.02,751,Small,1
2023-07-21,6,South,148,Snacks,14,90.72,0,,6.48,540,Small,0
2023-06-18,3,North,115,Dairy,20,90.984,0,,4.46,910,Large,1
2022-06-24,7,East,126,Beverages,18,54.36,0,,3.02,784,Small,0
2023-08-14,5,North,103,Snacks,13,23.503999999999998,1,Discount,1.8079999999999998,697,Large,0
2023-04-01,8,South,114,Household,15,53.196,0,,3.41,859,Large,1
2023-03-22,7,North,145,Beverages,18,45.17999999999999,0,,2.51,655,Medium,0
2024-02-11,7,North,130,Dairy,14,96.04799999999999,0,,6.67,624,Medium,1
2023-02-18,4,North,131,Personal Care,13,103.224,0,,7.82,282,Small,1
2023-06-23,2,South,112,Snacks,15,140.54999999999998,0,,9.37,436,Large,0
2024-01-26,9,South,145,Household,14,63.279999999999994,0,,4.52,490,Large,0
2024-04-13,3,North,111,Dairy,24,67.2,1,BuyOneGetOne,2.8000000000000003,800,Medium,1
2022-12-02,1,South,145,Beverages,16,81.152,1,BuyOneGetOne,5.072,830,Medium,0
2024-01-07,9,North,150,Household,15,42.9,0,,2.75,552,Large,1
2023-11-24,4,South,138,Dairy,19,172.14000000000001,0,,9.06,267,Large,0
2024-02-23,2,East,111,Dairy,14,105.14,0,,7.51,361,Medium,0
2022-08-12,9,East,121,Personal Care,19,129.656,1,Discount,6.824,326,Small,0
2022-12-29,1,South,110,Personal Care,17,40.97,0,,2.41,949,Small,0
2022-01-24,4,South,108,Personal Care,13,79.04,0,,6.08,875,Small,0
2024-02-14,4,South,119,Dairy,16,40.32,0,,2.52,700,Medium,0
2023-09-11,9,South,117,Household,12,76.56,0,,6.38,705,Small,0
2022-04-26,5,East,121,Dairy,12,79.67999999999999,0,,6.64,283,Large,0
2022-10-18,5,South,139,Beverages,8,33.28,0,,4.16,769,Medium,0
2022-08-23,6,South,111,Beverages,16,41.28,0,,2.58,567,Small,0
2023-10-13,8,South,118,Personal Care,15,40.2,0,,2.68,683,Medium,0
2024-06-23,6,East,116,Personal Care,14,100.79999999999998,0,,7.0,804,Small,1
2022-05-06,6,South,102,Beverages,15,149.1,0,,9.94,879,Small,0
2023-08-21,2,East,119,Beverages,18,41.94,0,,2.33,111,Large,0
2022-08-18,4,South,129,Beverages,17,94.248,1,FlashSale,5.5440000000000005,651,Medium,0
2022-10-20,4,South,134,Household,13,31.928,1,Discount,2.456,230,Large,0
2024-04-13,5,North,123,Beverages,14,106.84799999999998,0,,7.42,711,Small,1
2023-03-27,4,East,139,Beverages,20,52.800000000000004,0,,2.64,236,Large,0
2022-08-26,3,North,138,Household,23,170.89,0,,7.43,793,Medium,0
2023-02-15,7,North,120,Beverages,17,108.12,0,,6.36,399,Large,0
2022-10-06,6,South,140,Snacks,12,47.519999999999996,0,,3.96,894,Large,0
2024-01-18,5,East,120,Personal Care,14,136.78,0,,9.77,280,Medium,0
2024-07-14,5,North,130,Dairy,30,289.5,0,,9.65,180,Medium,1
2024-09-14,5,South,121,Beverages,18,64.25999999999999,0,,3.57,875,Medium,1
2023-08-21,2,North,110,Personal Care,15,60.6,0,,4.04,707,Small,0
2023-11-06,10,East,120,Dairy,14,124.88,0,,8.92,915,Medium,0
2023-12-28,1,East,106,Dairy,16,100.32,0,,6.27,616,Large,0
2024-06-23,7,North,144,Household,25,97.27199999999999,0,,3.86,677,Medium,1
2024-12-05,5,South,142,Snacks,11,41.47,0,,3.77,706,Small,0
2024-09-23,5,South,142,Household,9,61.992,1,FlashSale,6.888,929,Small,0
2024-05-16,7,South,122,Household,14,45.080000000000005,0,,3.22,317,Small,0
2022-07-14,1,East,136,Household,14,62.720000000000006,0,,4.48,584,Large,0
2023-11-25,2,South,113,Personal Care,22,48.7008,1,Discount,2.136,768,Medium,1
2024-06-13,1,East,101,Household,26,118.3,0,,4.55,665,Small,0
2022-01-07,4,East,112,Dairy,26,53.56,0,,2.06,203,Large,0
2022-06-22,1,East,145,Snacks,18,59.4,0,,3.3,203,Large,0
2022-08-09,2,North,137,Beverages,13,68.50999999999999,0,,5.27,110,Small,0
2023-10-20,5,East,116,Snacks,16,80.96,0,,5.06,950,Medium,0
2023-10-10,4,East,113,Personal Care,6,41.7,0,,6.95,348,Large,0
2024-01-03,9,South,127,Beverages,17,57.46,0,,3.38,350,Large,0
2022-09-06,4,South,110,Personal Care,20,107.2,1,BuyOneGetOne,5.36,477,Medium,0
2024-09-17,5,South,106,Snacks,11,49.28,0,,4.48,294,Medium,0
2024-02-11,8,North,142,Dairy,14,98.35199999999999,0,,6.83,459,Small,1
2023-01-19,10,North,150,Snacks,16,45.6,0,,2.85,413,Large,0
2023-06-01,2,North,121,Snacks,18,168.84,0,,9.38,908,Large,0
2024-02-08,8,South,134,Snacks,16,29.695999999999998,1,FlashSale,1.8559999999999999,507,Large,0
2022-06-02,10,East,111,Household,14,97.66400000000002,1,BuyOneGetOne,6.976000000000001,810,Large,0
2024-03-07,4,North,109,Beverages,18,115.92,0,,6.44,937,Small,0
2022-12-23,8,North,122,Dairy,15,121.2,0,,8.08,653,Large,0
2023-06-22,10,South,140,Beverages,14,115.64,0,,8.26,184,Large,0
2022-01-20,6,North,148,Dairy,15,24.48,1,BuyOneGetOne,1.6320000000000001,121,Small,0
2022-03-01,9,North,135,Snacks,9,88.10999999999999,0,,9.79,446,Large,0
2024-07-14,3,North,139,Snacks,18,92.34,0,,5.13,141,Large,1
2023-07-28,2,North,129,Beverages,21,86.94,0,,4.14,157,Large,0
2023-08-20,5,North,136,Dairy,27,253.36799999999997,0,,9.18,429,Small,1
2023-05-15,3,South,145,Dairy,14,114.52,0,,8.18,899,Small,0
2024-09-15,9,East,132,Household,21,93.6576,1,BuyOneGetOne,4.336,389,Medium,1
2022-06-20,2,South,136,Personal Care,10,84.1,0,,8.41,408,Small,0
2022-11-11,1,South,149,Dairy,14,66.5,0,,4.75,492,Large,0
2023-02-07,1,North,124,Snacks,6,23.46,0,,3.91,943,Small,0
2022-12-23,6,North,148,Personal Care,16,85.248,1,BuyOneGetOne,5.328,765,Medium,0
2022-07-04,10,East,139,Dairy,19,45.6,0,,2.4,569,Small,0
2024-10-08,10,South,129,Beverages,11,58.080000000000005,0,,5.28,378,Large,0
2022-03-10,5,South,149,Dairy,14,82.208,1,Discount,5.872,187,Medium,0
2022-07-09,3,North,106,Personal Care,16,101.97600000000001,0,,6.07,638,Medium,1
2024-05-07,4,East,136,Personal Care,13,125.05999999999999,0,,9.62,599,Large,0
2024-06-27,10,East,143,Snacks,22,207.24,0,,9.42,282,Large,0
2024-08-14,10,East,112,Personal Care,14,121.79999999999998,0,,8.7,126,Large,0
2024-06-02,7,East,108,Beverages,15,36.660000000000004,0,,2.35,609,Medium,1
2022-03-27,6,North,146,Personal Care,24,104.16,0,,4.34,546,Medium,1
2024-12-14,1,North,103,Dairy,18,101.376,1,FlashSale,5.632000000000001,858,Large,1
2022-10-11,1,North,105,Household,16,96.89600000000002,1,BuyOneGetOne,6.056000000000001,895,Small,0
2023-05-08,3,South,132,Dairy,19,124.07000000000001,0,,6.53,357,Small,0
2022-01-14,2,South,143,Beverages,19,169.67,0,,8.93,840,Large,0
2023-10-02,6,North,148,Beverages,18,112.14000000000001,0,,6.23,241,Large,0
2022-09-04,1,East,124,Beverages,24,226.07999999999998,0,,9.42,763,Large,1
2023-08-03,5,East,106,Beverages,17,155.89,0,,9.17,758,Large,0
2023-12-01,8,East,124,Dairy,18,151.20000000000002,0,,8.4,685,Large,0
2024-10-13,9,South,110,Dairy,20,46.919999999999995,0,,2.3,346,Small,1
2024-09-03,6,East,102,Snacks,11,57.2,0,,5.2,417,Large,0
2024-12-18,10,South,112,Snacks,16,151.2,0,,9.45,983,Small,0
2023-04-03,4,North,138,Household,12,64.70400000000001,1,FlashSale,5.392,694,Medium,0
2024-08-02,5,East,109,Dairy,14,123.05999999999999,0,,8.79,448,Large,0
2022-02-12,8,South,114,Household,13,69.564,0,,5.27,863,Large,1
2023-04-04,4,North,112,Personal Care,16,43.2,0,,2.7,474,Medium,0
2022-12-09,9,North,133,Personal Care,15,46.949999999999996,0,,3.13,578,Small,0
2022-02-06,5,South,146,Personal Care,22,199.728,0,,8.76,896,Small,1
2024-09-16,7,East,113,Snacks,20,77.12,1,Discount,3.8560000000000003,354,Medium,0
2023-11-08,8,East,129,Snacks,17,78.88,0,,4.64,889,Small,0
2022-02-22,9,North,112,Snacks,12,98.76,0,,8.23,781,Medium,0
2022-12-03,1,East,141,Snacks,15,113.724,0,,7.29,906,Small,1
2023-07-05,2,East,132,Household,14,59.08,0,,4.22,102,Medium,0
2024-08-25,5,North,130,Household,15,38.812799999999996,1,BuyOneGetOne,2.488,112,Medium,1
2024-11-11,5,East,137,Personal Care,19,46.550000000000004,0,,2.45,285,Medium,0
2024-01-23,5,South,131,Dairy,16,100.64,0,,6.29,685,Small,0
2024-07-25,7,South,122,Household,17,45.73,0,,2.69,801,Medium,0
2023-12-03,5,East,103,Beverages,15,108.95040000000002,1,Discount,6.984000000000001,450,Large,1
2023-03-27,4,North,138,Snacks,12,61.728,1,Discount,5.144,729,Small,0
2024-08-03,2,East,147,Household,19,118.464,0,,6.17,655,Small,1
2023-10-15,5,South,113,Household,22,205.656,0,,9.02,445,Large,1
2024-11-19,5,South,144,Dairy,15,49.32000000000001,1,Discount,3.2880000000000003,861,Large,0
2023-03-16,8,East,117,Personal Care,15,55.56,1,Discount,3.704,366,Medium,0
2024-06-03,10,South,133,Snacks,19,111.72,1,Discount,5.88,899,Small,0
2022-10-07,2,East,144,Beverages,15,138.6,0,,9.24,915,Small,0
2024-08-28,7,South,132,Dairy,12,80.16,0,,6.68,718,Large,0
2024-08-01,7,North,112,Snacks,20,79.0,0,,3.95,877,Medium,0
2022-06-03,1,North,123,Beverages,12,79.19999999999999,0,,6.6,450,Large,0
2024-03-28,6,East,123,Household,11,104.28,0,,9.48,162,Large,0
2024-01-21,5,South,101,Dairy,18,103.85999999999999,0,,5.77,678,Large,1
2022-09-11,3,North,115,Beverages,20,116.8512,1,FlashSale,5.728000000000001,449,Small,1
2022-07-03,4,East,135,Snacks,16,91.72800000000001,0,,5.46,537,Large,1
2023-02-09,3,East,150,Personal Care,12,28.08,0,,2.34,397,Large,0
2023-04-17,10,East,137,Snacks,7,60.410000000000004,0,,8.63,203,Medium,0
2023-01-04,6,North,110,Snacks,10,91.19999999999999,0,,9.12,521,Large,0
2024-02-05,9,North,137,Dairy,23,67.52799999999999,1,Discount,2.936,861,Small,0
2024-01-25,6,North,104,Personal Care,15,45.3,0,,3.02,994,Medium,0
2022-07-02,7,South,138,Beverages,10,24.947999999999997,0,,2.31,958,Large,1
2023-05-23,7,North,117,Snacks,14,73.36,0,,5.24,458,Small,0
2023-09-26,7,North,133,Personal Care,11,66.66,0,,6.06,231,Medium,0
2024-11-18,2,East,137,Household,16,60.96,0,,3.81,145,Small,0
2023-10-29,4,North,113,Beverages,18,112.03200000000001,1,FlashSale,6.224,687,Medium,1
2023-08-16,5,East,111,Beverages,18,91.08,0,,5.06,766,Small,0
2023-10-01,5,North,132,Beverages,12,72.24,0,,6.02,874,Medium,1
2022-10-04,3,South,132,Snacks,15,33.96,1,Discount,2.2640000000000002,328,Large,0
2024-11-20,10,North,106,Personal Care,18,39.06,0,,2.17,758,Large,0
2024-03-19,3,North,136,Personal Care,13,69.888,1,BuyOneGetOne,5.376,839,Small,0
2022-12-31,7,North,111,Snacks,22,73.50720000000001,1,FlashSale,3.224,182,Small,1
2022-12-05,10,East,123,Beverages,18,58.896,1,BuyOneGetOne,3.2720000000000002,151,Large,0
2022-10-21,9,South,102,Personal Care,16,56.83200000000001,1,BuyOneGetOne,3.5520000000000005,747,Small,0
2022-01-13,1,North,150,Personal Care,17,76.432,1,FlashSale,4.496,930,Medium,0
2024-05-11,10,East,145,Personal Care,10,28.727999999999998,0,,2.66,420,Small,1
2023-02-03,6,North,102,Snacks,19,89.83200000000001,1,BuyOneGetOne,4.728000000000001,336,Small,0
2023-02-14,4,South,140,Snacks,14,99.68,0,,7.12,773,Small,0
2022-09-11,8,South,135,Snacks,12,94.17600000000002,1,Discount,7.848000000000001,441,Medium,1
2023-02-01,10,South,145,Dairy,13,87.88,0,,6.76,194,Medium,0
2022-12-06,8,North,148,Snacks,18,119.808,1,Discount,6.656000000000001,380,Small,0
2022-02-05,1,North,141,Beverages,15,139.152,0,,8.92,994,Small,1
2023-02-07,3,South,101,Dairy,14,41.580000000000005,0,,2.97,487,Medium,0
2022-06-21,1,East,129,Beverages,8,69.84,0,,8.73,451,Medium,0
2024-04-27,6,East,127,Personal Care,21,77.54399999999998,0,,3.59,326,Medium,1
2024-02-08,6,East,102,Snacks,19,125.78,0,,6.62,582,Small,0
2022-05-26,1,North,132,Personal Care,15,145.5,0,,9.7,873,Medium,0
2023-11-26,3,South,136,Beverages,21,158.54399999999998,0,,7.34,956,Small,1
2023-05-25,7,South,127,Dairy,19,162.07,0,,8.53,597,Large,0
2024-08-21,8,East,124,Household,18,44.28,0,,2.46,784,Small,0
2024-12-12,3,North,128,Beverages,14,137.06,0,,9.79,667,Medium,0
2023-09-29,9,South,104,Beverages,11,101.97,0,,9.27,882,Medium,0
2024-05-22,6,East,144,Personal Care,12,63.96,0,,5.33,174,Medium,0
2022-08-31,9,South,131,Personal Care,18,95.94,0,,5.33,864,Medium,0
2022-02-07,8,South,135,Dairy,8,76.8,0,,9.6,575,Small,0
2023-06-22,7,South,102,Dairy,17,169.66,0,,9.98,335,Large,0
2024-09-09,8,North,130,Dairy,18,64.25999999999999,0,,3.57,119,Large,0
2023-08-08,10,South,141,Snacks,15,60.3,0,,4.02,762,Large,0
2024-04-24,7,South,140,Snacks,13,103.74000000000001,0,,7.98,794,Large,0
2023-01-31,9,South,114,Dairy,12,32.76,0,,2.73,419,Small,0
2022-08-13,8,East,133,Beverages,15,70.97999999999999,0,,4.55,749,Small,1
2024-03-03,4,East,139,Snacks,15,82.056,0,,5.26,884,Medium,1
2024-05-05,9,South,120,Dairy,22,215.68800000000002,0,,9.46,403,Medium,1
2023-06-02,7,South,149,Dairy,19,55.1,0,,2.9,532,Small,0
2023-07-17,8,South,127,Dairy,12,111.24,0,,9.27,766,Medium,0
2024-04-12,8,East,120,Personal Care,15,107.64000000000001,1,FlashSale,7.176000000000001,618,Large,0
2024-05-01,9,South,101,Beverages,21,137.76,0,,6.56,123,Medium,0
2022-11-04,3,South,146,Household,16,125.44,0,,7.84,987,Small,0
2024-06-15,8,South,135,Household,19,69.696,0,,3.63,289,Medium,1
2024-01-14,8,South,142,Personal Care,26,167.64,0,,6.35,468,Small,1
2022-01-13,9,North,147,Dairy,12,86.28,0,,7.19,930,Small,0
2024-09-08,1,South,135,Household,16,88.03200000000001,0,,5.24,573,Large,1
2023-04-15,9,North,102,Snacks,13,90.41999999999999,0,,6.85,722,Medium,1
2023-04-30,9,South,129,Personal Care,21,183.6,0,,8.5,271,Large,1
2024-02-08,8,North,114,Beverages,11,94.27000000000001,0,,8.57,800,Large,0
2024-05-01,10,East,134,Beverages,10,26.5,0,,2.65,899,Large,0
2024-07-03,7,South,129,Snacks,15,90.0,0,,6.0,788,Large,0
2023-07-21,5,South,114,Beverages,8,62.48,0,,7.81,204,Large,0
2022-12-05,8,North,141,Beverages,20,145.12,1,FlashSale,7.256,562,Medium,0
2023-01-17,2,East,149,Snacks,12,113.88,0,,9.49,381,Large,0
2023-03-06,5,South,106,Personal Care,16,74.62400000000001,1,Discount,4.664000000000001,460,Large,0
2024-06-01,8,North,133,Dairy,16,90.55199999999999,0,,5.39,498,Small,1
2022-08-12,9,East,133,Personal Care,16,140.0,0,,8.75,376,Large,0
